video_id,url,title,duration,view_count,channel,channel_id,language_code,transcript
TvY7DvFGVmk,https://www.youtube.com/shorts/TvY7DvFGVmk,"""That is not a good way to shop."" 🎤: Natasha Leggero #shorts",,73000.0,Comedy Central Stand-Up,@standup,en,"the way I shop is different now because
of Technology like I used to go to
stores and like compare prices and try
things on and maybe go back and get
something now here's what I do I sit in
my house I'll smoke a little pot I'll
dream something up like I need a gold
stapler and then the next day someone
throws it over the fence I'm like I was
just
kidding you can get as specific as you
want like I want a cornflower blue
kimono and I just comes that is not a
good way to
shop"
1aaL46aHCIs,https://www.youtube.com/shorts/1aaL46aHCIs,"""Your lady has found a loophole.""🎤: Nikki Glaser #shorts",,36000.0,Comedy Central Stand-Up,@standup,en,"we were in the moment and I was just
like it's so big and he was just like oh
is
it you're so big I was like yeah and he
was like we're looking at the same thing
right now come on so big I'm like can
you just like suspend disbelief for like
15 seconds maybe and think to yourself
like well maybe she's only seen baby
dicks like she worked in a nursery her
whole life and never got a date like
maybe that's it but he was like don't
lie I'm like okay fine I won't and then
I just stopped complimenting it all
together cuz I was like I can't say
anything but then I realized oh wait I
can say it's perfect that's what I'll
say cuz that's not a lie I think it's
perfect so now I say it's perfect so if
you've heard your dick is perfect it's
average or below average so that's just
the thing I want you to know
yes
yes and your lady has found a loophole"
NCYxCYefYvM,https://www.youtube.com/shorts/NCYxCYefYvM,"""I got arrested this week...""🎤: Nate Fernald #shorts",,53000.0,Comedy Central Stand-Up,@standup,en,"I got arrested this week for the first
time in my life yeah I had a totally
clean criminal record and then I got
arrested for riding my bike without a
helmet into a bank with a gun and I
guess they
don't they don't like
that another thing that happened me this
week I uh I had a total brain shart the
other
day you know those that's where you
think that you're going to have a brain
fart but then
you have a stroke and it's
uh yeah it's not
good and now now I'm having trouble
paying my hospital bills and I'm really
starting to regret buying that hospital
you
know I didn't need it"
gRAYuYsYO8o,https://www.youtube.com/shorts/gRAYuYsYO8o,“Thanksgiving in my house didn’t start until somebody opened the Smirnoff.” 🎤: Tracy Morgan #shorts,,57000.0,Comedy Central Stand-Up,@standup,en,"Thanksgiving different in the suburbs
don't white people be having nice
thanksgivings and an end on time and
everything I'll come up in the hood th
thanksgivings didn't start until like
1:00 they had to give out flyers females
free before 12 you it was dudes outside
our apartment talk about yo is
in
[Applause]
there Thanksgiving in my house didn't
start until somebody opened up that smar
off it's going down right then and there
I always had that Aunt that was a
Jehovah Witness no she ain't supposed to
be celebrating no damn holidays but she
showed up anyway with her crazy family
cuz somebody cook"
WO46Ssu7mD0,https://www.youtube.com/shorts/WO46Ssu7mD0,"""I hate vegans."" 🎤: Yamaneika Saunders #shorts",,74000.0,Comedy Central Stand-Up,@standup,en,"I had Thanksgiving last Thanksgiving
with a friend of mine the is a
vegan I hate
vegans my friend asked me if I had any
uh any preferences do you have any
preferences or like any dietary
restrictions i'm like do I look
like I have dietary
restrictions matter of fact if you bring
the box out here I'll eat that you
know what I mean like"
vEAtmQDh4ec,https://www.youtube.com/shorts/vEAtmQDh4ec,"""Crack dealer with a heart of gold."" 🎤: Tracy Morgan #shorts",,94000.0,Comedy Central Stand-Up,@standup,en,"because I was a crack dealer with a
heart of
gold I just couldn't take it no more I
got frustrated with doing that stuff I
had to stop cuz I got tired of you know
them bringing me $3200
pennies I'm not counting all them
pennies cuz you want to get
high not today where the [ __ ] you get
200 Pennies from
anyway my arm was a crackhead man you
get what I tell you my arm was a
crackhead I remember one Christmas she
bought me a Game Boy I was like 12 years
old she bought me a Game Boy and then
she stole
it then she helped me look for
it yo man I was so heated I was like why
you stole my Game Boy and then help me
look for it she said I had to eliminate
myself as a suspect"
mXOMgntWJ1Q,https://www.youtube.com/shorts/mXOMgntWJ1Q,"""All you do is eat applesauce and take dumps"" 🎤: Hannibal Buress #shorts",,69000.0,Comedy Central Stand-Up,@standup,en,"so I got nephews and nieces I understand
my nephews always crying I'm like dude
why are you crying your life is great
all you do is eat applesauce and take
dumps that's your
day my sister's like Hannibal he's
crying because he's sleepy I'm like why
does he just go to sleep then cuz that's
what I do when I'm sleepy I just go to
sleep I don't stay woke like I'm so
sleepy I'm so sleepy and exhausted I'm
so tired right now what should I do
about this hey man just go to sleep
because right now you wasting time you
can be spending sleeping with your
crying why aren't you a more practical
baby I think this Baby's really horrible
at time
management need to learn how to manage
this time more
effectively"
p_2OHBetlQA,https://www.youtube.com/shorts/p_2OHBetlQA,""" Nobody's perfect."" 🎤: Maria Bamford #shorts",,28000.0,Comedy Central Stand-Up,@standup,en,"body's perfect Mother Teresa I was
thinking you know she was an incredible
person but uh you know she probably I
read a lot of women's magazines I
thought maybe she wasn't always a really
good best friend you know like yeah I
knew teres I call her we're supposed to
do something Wednesday night I call her
she's like oh my God I totally forgot I
have to serve the poor and help the Lord
okay you know what that's not cool we
had
plans
so uh me and tce um she and um all of
her nun friends come over and we watch
DVDs and stuff and the pizza came and
I'm like okay you guys got to chip in
and they're like oh we took a our
poverty we don't have any money it's
like okay that's fine but all you alls
owe me six bucks all you
alls"
UMaaDA1Yksc,https://www.youtube.com/shorts/UMaaDA1Yksc,"""You Like Old Navy?"" 🎤: Sean Donnelly #shorts",,33000.0,Comedy Central Stand-Up,@standup,en,"I can't really talk about cool clothes
because I like Old Navy you like Old
Navy I like Old Navy man you want to be
a big shot go take a hundred bucks to
Old Navy walk in Old Navy with 100 bucks
you become the mayor of Old Navy with
100 bucks you got a gold watch a cigar
you're throwing t-shirts everywhere you
get 400 [ __ ] t-shirts for 17 cents
it's exciting I went crazy on graphic
te's I bought 40 [ __ ] graphic te's
from Old Navy I bought a Run DMC shirts
from Old Navy that's the most unrunnable
Old Navy doesn't give a [ __ ] I walked in
Old Navy the other day they had a sale
just called [ __ ] it take it whatever you
want go ahead it's Old Navy who's
watching [ __ ] who cares"
2X_skfFCdIk,https://www.youtube.com/shorts/2X_skfFCdIk,"“I’m not a PC guy, I’m a comedian.” 🎤: Mark Normand #shorts",,196000.0,Comedy Central Stand-Up,@standup,en,"hate the day job I hate it I've had so
many office gigs I don't fit in at an
office setting you got to be very PC
very appropriate I'm not a PC guy I'm a
comedian you know last day job I was
talking to this guy at the front desk I
was delivering the mail and I was like
hey man what's the name of that new guy
on the fifth floor the really tall black
guy and this guy goes
whoa I don't see
color I was like really did you really
just say that they really just come out
of your
face so I looked this guy right in the
eye and I was like hey man it's cool
I'm
black and he was like no you're not I'm
like
aha"
Y4GiDkDy3eo,https://www.youtube.com/shorts/Y4GiDkDy3eo,"""Mafia, but fought in World War II."" 🎤: Chris Distefano #shorts",,113000.0,Comedy Central Stand-Up,@standup,en,"my grandpa was in the mafia true blue
yeah true mafia guy okay
that's not you it wrong I thought you
would woo who that was a soft woo too
was like
woohoo writing the expose on the mafia
that's what it sounded like can I talk
to you for my
research yeah Mafia but fought in World
War II which I always thought was
interesting it's like you're a criminal
you're in the mafia but then you're
going to go fight in the war you're not
good with authority like it's
interesting like he was probably
annoying on the battlefield anything the
general said my grandpa was like yeah
how about
no how about
yeah why of you go do it Eisen Howard
not my [ __ ] can't probably showed up
to every battle like not even wearing
the uniform he's just out there on like
a wife beater with a sauce
stain no no gun everyone else got a
AK-47 assault rifle this guy's out there
with a [ __ ] baseball bat you know
just"
Z1HVTLK8_wE,https://www.youtube.com/shorts/Z1HVTLK8_wE,"""Laptop with a CD drive.""🎤: Nore Davis #shorts",,35000.0,Comedy Central Stand-Up,@standup,en,"I still have a laptop with the CD drive
in it it don't the CD drive don't work
but it's going strong yeah we out
here yes oh love we out here laptop with
the C drive man I love it cuz it ages
just like we age every time I turn my
laptop on it sound like a old man
[Applause]
stretching what do you
want I you know I just want to check my
email don't you got your phone for
that well you know he a desktop computer
and I'm at my desk so all right
look look just go take a shower when you
come back I'll be
on Don't Touch the
keyboard I'm not
[Music]
ready"
